effect,group,term,estimate,std.error,statistic,df,p.value,warnings,n_subj,n_ingroup,n_outgroup,beta_0,beta_1,omega_0,tau_0,tau_1,rho,sigma
fixed,NA,X_i,65.6291702379687,43.81557509616184,1.4978502528822837,20.880112093973477,0.149138227265863,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),64.25807039150047,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.18130124559800148,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__X_i,48.901369834477016,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.27432432317747,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,Residual,sd__Observation,205.58912648399925,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,(Intercept),767.4535018550407,20.84432778461686,36.81833781281363,41.7448514554065,1.8671620346239473e-33,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,X_i,-6.525813248667959,33.09020606724178,-0.1972128319602186,20.220002937498464,0.8456299199862795,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.74879644378052,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.3295692830348727,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__X_i,28.14716582703925,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),68.15676370357998,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.67988472060648,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,(Intercept),821.2459048506854,19.772075152163488,41.535645526859305,45.97046479923252,4.209179374674409e-38,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,X_i,62.37803501795416,29.94628403618151,2.082997507890734,20.572888954198415,0.04992474945615057,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),93.02679584705801,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.35248317438023474,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__X_i,35.608204061745724,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),59.92807807816,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,Residual,sd__Observation,195.66945036027676,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,(Intercept),821.4349360997909,20.86353123118353,39.371807533330646,20.655607784980834,6.521467466661987e-21,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
fixed,NA,X_i,59.66437437979777,41.45204485093713,1.4393590133937364,20.190193855426973,0.1653734762858793,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),20.061656352998,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999061229989672,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__X_i,21.589216099695197,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),87.89172758269473,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
ran_pars,Residual,sd__Observation,202.45924391964564,NA,NA,NA,NA,"Model failed to converge with max|grad| = 0.00914239 (tol = 0.002, component 1)",50,10,10,800,50,100,20,40,0.2,200
fixed,NA,(Intercept),812.0224832835676,20.938582334776175,38.7811586429568,21.14242964795734,3.927366421670636e-21,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,X_i,28.632540428340185,41.233185041753465,0.6944052563328872,20.018089912791478,0.49540907518138344,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),26.100828263388713,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__X_i,6.9960231899681435,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),87.60860410162198,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,Residual,sd__Observation,202.57292474006292,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,(Intercept),797.0542473410329,26.257378834767835,30.355438460050706,25.005856927810072,2.9756926063972762e-21,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,X_i,-40.82546741623442,50.09861095341385,-0.8149021827011844,20.969813107772197,0.42428715599903666,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),62.47899545055304,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.5092851690107096,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__X_i,56.72787505813871,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),106.93393759105392,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,Residual,sd__Observation,199.0831368697847,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,(Intercept),788.0406581169855,26.348822442821433,29.90800290324481,25.976888669897132,1.1794348646914122e-21,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,X_i,-42.670713937298764,49.26559871818298,-0.8661361081064023,20.209492633307512,0.3965821310478289,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),67.72720114238642,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.10378145875792014,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__X_i,29.167912621850512,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),106.00665001444467,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.61963264384846,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),815.8916019938107,25.39060396661557,32.13360355927621,44.561058357056815,1.8317481425897192e-32,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,X_i,45.93061245322922,39.35450934772596,1.1670991003190656,20.01833222325564,0.25688521403336323,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),113.8737538932172,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999857063246,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__X_i,19.267683956291943,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),83.37405913016646,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,Residual,sd__Observation,194.3616384033275,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,(Intercept),799.4130480510419,7.485376474405431,106.79663885770553,20.915740376178324,4.065465246030396e-30,,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,X_i,21.26239426939214,14.149764312278647,1.5026677335495555,18.226962716226076,0.15005273069748515,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),27.947491112832576,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.16142609142242573,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__X_i,43.918883751100495,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),1.8099234798998385,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,Residual,sd__Observation,200.61362023399747,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,(Intercept),801.9688636816201,10.20108129226725,78.616064386188,32.035533277416505,3.19134441199957e-38,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,X_i,37.429691873900126,17.39062138727797,2.1522918037466816,21.812390977095507,0.04270605423186725,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),45.081432780841695,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.5575504811988776,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__X_i,49.382345345149744,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),21.934315534203364,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,Residual,sd__Observation,198.39263595777527,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,(Intercept),815.7435763184038,11.040052023124508,73.88946851063258,50.0122019108962,9.737433720536512e-53,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,X_i,74.4827189056194,13.320234973780437,5.591697072328772,348.9392704015562,4.54424906205621e-8,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),62.836898596578315,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999885396422,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__X_i,16.993721020534032,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),0.0032984594131464763,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,Residual,sd__Observation,207.15509075224398,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,(Intercept),784.3911384828257,14.706768384954664,53.33538395051318,50.000255657177135,9.728547130964282e-46,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,X_i,26.347579227230806,13.327000696073265,1.9770074173549035,49.99549713170865,0.05356867558196817,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),93.43974648105181,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.5459917680716964,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__X_i,23.37915742043481,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.13062455162617,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,(Intercept),796.4918740907559,14.008170756789553,56.859092305446666,46.78873704954589,7.737189208028677e-45,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,X_i,63.93883530989037,16.125865313110747,3.9649863166044454,23.873249610021738,5.801818804958965e-4,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.87100494884378,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.3593322854629439,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__X_i,62.79086731239433,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),12.387302550760014,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,Residual,sd__Observation,193.97204620957694,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,(Intercept),800.3614437320616,11.173961707854088,71.62736589382564,19.998149637081994,1.3817821877233895e-25,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,X_i,58.95271285984041,22.398581622478194,2.631984196743876,19.332087246507193,0.016270349296374068,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),0.40972502142716183,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.9999920563839972,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__X_i,10.677564497373503,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),41.69853740638409,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,Residual,sd__Observation,194.71944346968965,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,(Intercept),803.6741028295719,13.10953031765262,61.30456876455639,29.646951684155656,8.6985795742884e-33,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,X_i,48.97096977890994,22.923341572058867,2.136292809884244,20.271328346214457,0.045028963703968514,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),45.80205071509893,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__X_i,17.12699069909958,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),42.033188631495726,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,Residual,sd__Observation,203.8719716604962,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,(Intercept),772.6292146875488,12.354241043931774,62.53959364562125,43.28156574481338,4.473065088714928e-44,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,X_i,25.19579500751333,18.88854134006777,1.3339195734540996,26.90801594864137,0.1934113715358105,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.53171286598224,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.5926940516506526,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__X_i,70.84681087377786,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),22.79729340346141,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,Residual,sd__Observation,195.22311878402815,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,(Intercept),800.3642166418339,18.1695427534829,44.0497720554037,43.056754033529025,1.8929103824889816e-37,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,X_i,37.56288714410501,27.864163291993602,1.3480715982919254,19.845338526010615,0.19282257559478044,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.50064556368761,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__X_i,4.421436159964128,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),55.834402986700816,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,Residual,sd__Observation,195.27192747057802,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,(Intercept),786.1985837801301,18.461219769475917,42.586491770172394,51.838652195204936,5.1830112394307736e-42,,50,10,10,800,50,40,100,40,0.2,200
