effect,group,term,estimate,std.error,statistic,df,p.value,warnings,n_subj,n_ingroup,beta_0,beta_1,omega_0,tau_0,tau_1,rho,sigma,n_outgroup
fixed,NA,(Intercept),812.2800818032166,21.97172255531177,36.96934001229885,48.81747601086671,2.3368581491590505e-37,,30,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,76.79851525029638,30.42860476037995,2.523892102680078,32.24315192182398,0.01672528160647361,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),72.28843233712996,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),89.80621834180357,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,0.3128292258988573,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,45.90028317574464,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,189.0970749757207,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),826.6089802756491,15.791829563609,52.344092047478966,54.07063212309972,5.235877222396018e-48,,30,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,136.37942640368888,27.221222602003454,5.010040452542036,43.807637519751026,9.414290173228231e-6,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),73.11905687286264,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),50.11216276487922,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,-0.15074806537801808,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,48.465848908286105,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,196.00308298859125,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),824.9781398435857,19.21410885473728,42.93606047933811,51.87008362837693,3.2920561120832943e-42,,30,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,114.80716946889024,25.584279642968767,4.487410670577245,56.11713671308147,3.624763647527229e-5,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),74.35627625508064,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),83.45354431510286,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,-0.32808743041274585,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,56.50486431005109,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,Residual,sd__Observation,199.2048973525457,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
fixed,NA,(Intercept),806.8123613946117,23.520487909979714,34.3025350699584,30.781172329034437,4.299002835726198e-26,,40,10,800,100,100,80,40,0.2,200,10
fixed,NA,X_i,61.94830515282888,41.614788806492435,1.4886127487246592,20.662957419348817,0.15169376356670844,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__(Intercept),71.77542790536543,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__X_i,36.93694433211266,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,item_id,sd__(Intercept),85.93466902368033,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,Residual,sd__Observation,210.1088922212867,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
fixed,NA,(Intercept),789.3135907922107,21.488292814345943,36.73226149753747,40.98878496017257,5.419706216135229e-33,,40,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,99.01119548504673,39.095917883943834,2.53252003902201,30.108724910889386,0.016771617312266417,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),56.78841127992105,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999999999999,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,12.643177539617714,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),101.91912771597961,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,204.56788663844134,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),771.7512201254056,21.797500182351637,35.40549208253956,63.57176841932587,1.4699424130729282e-43,,40,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,78.03950113767097,37.13107466631138,2.1017302041213304,40.95865634151121,0.04177074922288749,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),111.99422049972698,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),73.87527139005691,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,0.7831637945238697,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,30.95042576257831,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,200.49732364188785,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),776.2073398542582,19.596601667719522,39.60928292648132,77.37479322383781,3.9207211420381983e-53,,40,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,82.42707018361382,27.53623189624643,2.9934041263957316,51.24689216933022,0.004238246497897842,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),90.69945526127049,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),89.33886533240947,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,0.19715303535002374,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,28.48168902227258,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,Residual,sd__Observation,199.81567384660968,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
fixed,NA,(Intercept),796.0466396532612,22.785422355661222,34.93666376807261,35.70135658182213,3.343579542559019e-29,,50,10,800,100,100,80,40,0.2,200,10
fixed,NA,X_i,61.755672949044076,38.302480967096706,1.6123152179644593,19.927008424259252,0.122619251898455,,50,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__(Intercept),87.33640096699855,NA,NA,NA,NA,,50,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,cor__(Intercept).X_i,0.9999991071056555,NA,NA,NA,NA,,50,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__X_i,5.431000096075932,NA,NA,NA,NA,,50,10,800,100,100,80,40,0.2,200,10
ran_pars,item_id,sd__(Intercept),80.6296769799486,NA,NA,NA,NA,,50,10,800,100,100,80,40,0.2,200,10
ran_pars,Residual,sd__Observation,203.87567965297316,NA,NA,NA,NA,,50,10,800,100,100,80,40,0.2,200,10
fixed,NA,(Intercept),765.200722268023,22.514562547490172,33.98692382558969,59.911098864754514,7.375390866644946e-41,,50,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,81.91186792008409,36.851359080736486,2.222763826447376,34.4924241785006,0.032886736424075635,,50,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),98.50410086091131,NA,NA,NA,NA,,50,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,0.26373420451987095,NA,NA,NA,NA,,50,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,73.0223219951867,NA,NA,NA,NA,,50,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),92.59760933609087,NA,NA,NA,NA,,50,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,201.37202071499806,NA,NA,NA,NA,,50,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),798.1269767438718,19.115405121232826,41.75307672958163,75.27225867525722,8.252339142663071e-54,,50,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,103.84567718065706,29.85830286745833,3.4779497562748403,40.72197865235375,0.0012167035189303572,,50,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),85.461714791163,NA,NA,NA,NA,,50,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,0.41802307163556457,NA,NA,NA,NA,,50,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,26.664371296887847,NA,NA,NA,NA,,50,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),89.2621850461899,NA,NA,NA,NA,,50,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,200.654813385695,NA,NA,NA,NA,,50,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),793.6780588058145,17.579618142918658,45.14762791508758,88.78589658796616,4.989595276925884e-63,,50,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,116.7973025948535,28.0153678991889,4.169044040939938,57.93570711349644,1.0344982442272471e-4,,50,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),90.30431325238081,NA,NA,NA,NA,,50,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),80.71398170021509,NA,NA,NA,NA,,50,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,0.010957336940841958,NA,NA,NA,NA,,50,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,59.105283044633154,NA,NA,NA,NA,,50,25,800,100,100,80,40,0.2,200,25
ran_pars,Residual,sd__Observation,197.80455867543827,NA,NA,NA,NA,,50,25,800,100,100,80,40,0.2,200,25
fixed,NA,(Intercept),828.3291636744376,32.292528906030306,25.65079886077784,17.663531298947838,1.99529288632217e-15,,10,10,800,100,100,80,40,0.2,200,10
fixed,NA,X_i,55.228931714792445,52.719201008417926,1.0476056286584043,16.833866474697928,0.3096296670862972,,10,10,800,100,100,80,40,0.2,200,10
ran_pars,item_id,sd__(Intercept),90.87346543777967,NA,NA,NA,NA,,10,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__(Intercept),64.93716095880454,NA,NA,NA,NA,,10,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,cor__(Intercept).X_i,-0.7104148307439019,NA,NA,NA,NA,,10,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__X_i,54.29718332792506,NA,NA,NA,NA,,10,10,800,100,100,80,40,0.2,200,10
ran_pars,Residual,sd__Observation,204.0708699321237,NA,NA,NA,NA,,10,10,800,100,100,80,40,0.2,200,10
fixed,NA,(Intercept),779.8130331543847,28.527112987038894,27.33585531451036,11.521989687865299,7.72226906626033e-12,,10,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,112.77285121290652,31.250836371312552,3.6086346577408417,24.60480203956709,0.0013676110266411983,,10,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),45.70840372473717,NA,NA,NA,NA,,10,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),76.66986177620849,NA,NA,NA,NA,,10,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,10,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,26.969826532370114,NA,NA,NA,NA,,10,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,216.56001421882945,NA,NA,NA,NA,,10,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),807.2562517983819,32.143524432539664,25.114117572657246,15.553374577523801,5.205448797488361e-14,,10,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,72.50599679407068,36.53373080121339,1.9846316049293973,39.50034948684177,0.0541622379599444,,10,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),95.12825719212205,NA,NA,NA,NA,,10,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),83.65811882375907,NA,NA,NA,NA,,10,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,10,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,3.6894071699190567,NA,NA,NA,NA,,10,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,206.98158905756114,NA,NA,NA,NA,,10,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),786.2557393909401,26.81925522244773,29.316837207800003,16.97286587033338,5.590411351483413e-16,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,68.82600664356798,32.30646571789899,2.130409659928718,48.27123838277592,0.038260301199613114,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),95.5381647429359,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),68.05655462537203,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,-0.9999987747024289,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,13.890923448446667,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
ran_pars,Residual,sd__Observation,191.77091736002774,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.0e-01,10,25,800,100,100,80,40,0.2,200,25
fixed,NA,(Intercept),801.8358193647093,25.019838153644084,32.048001847203146,27.11543537288536,4.303875482951027e-23,,20,10,800,100,100,80,40,0.2,200,10
fixed,NA,X_i,172.05670357823584,44.27135085528847,3.8864118725593997,21.264399205648694,8.363275277384072e-4,,20,10,800,100,100,80,40,0.2,200,10
ran_pars,item_id,sd__(Intercept),85.8505353133378,NA,NA,NA,NA,,20,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__(Intercept),56.441430067312126,NA,NA,NA,NA,,20,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,20,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__X_i,43.15328660079694,NA,NA,NA,NA,,20,10,800,100,100,80,40,0.2,200,10
ran_pars,Residual,sd__Observation,198.18660817829988,NA,NA,NA,NA,,20,10,800,100,100,80,40,0.2,200,10
fixed,NA,(Intercept),852.1263046623033,30.19004035845775,28.225411246380787,42.65665315694252,3.1441333191469804e-29,,20,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,86.35912205565793,49.70922335388539,1.7372856831992307,30.059666066371772,0.09257469285966005,,20,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),127.74327888697634,NA,NA,NA,NA,,20,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),77.85404413829211,NA,NA,NA,NA,,20,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,0.06422522723448063,NA,NA,NA,NA,,20,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,27.387287855018272,NA,NA,NA,NA,,20,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,196.61803180443457,NA,NA,NA,NA,,20,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),816.8844297003451,28.240627717234148,28.92585950565938,44.47489526787794,1.7592949183687665e-30,,20,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,70.637426860453985,42.180305851388944,1.6746542120705838,43.91684553957135,0.10111000683952442,,20,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),118.13249335999791,NA,NA,NA,NA,,20,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),89.27269564254117,NA,NA,NA,NA,,20,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,0.2608354714193616,NA,NA,NA,NA,,20,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,60.49278034942434,NA,NA,NA,NA,,20,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,200.34010045496507,NA,NA,NA,NA,,20,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),795.2661171335119,26.612198612911772,29.88351803250344,35.965438439664126,5.435416724218024e-27,,20,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,104.27378414771763,32.552656369434814,3.2032342603421173,49.78497548455225,0.00237099430630082,,20,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),101.52384576088406,NA,NA,NA,NA,,20,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),96.10771739644377,NA,NA,NA,NA,,20,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,0.7287048068472572,NA,NA,NA,NA,,20,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,38.51691713652572,NA,NA,NA,NA,,20,25,800,100,100,80,40,0.2,200,25
ran_pars,Residual,sd__Observation,200.580713663494,NA,NA,NA,NA,,20,25,800,100,100,80,40,0.2,200,25
fixed,NA,(Intercept),807.6591690698039,31.711832646999273,25.468700533970196,31.214512738990244,1.8935630163494242e-22,,30,10,800,100,100,80,40,0.2,200,10
fixed,NA,X_i,93.21734818731966,55.70790859906658,1.673323420884653,20.687480214203823,0.10931890192244147,,30,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__(Intercept),86.2342756073092,NA,NA,NA,NA,,30,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,cor__(Intercept).X_i,-0.42167401964204904,NA,NA,NA,NA,,30,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__X_i,46.57997416026002,NA,NA,NA,NA,,30,10,800,100,100,80,40,0.2,200,10
ran_pars,item_id,sd__(Intercept),117.40473785289956,NA,NA,NA,NA,,30,10,800,100,100,80,40,0.2,200,10
ran_pars,Residual,sd__Observation,202.83248753388136,NA,NA,NA,NA,,30,10,800,100,100,80,40,0.2,200,10
fixed,NA,(Intercept),807.9192864729639,20.45050456252663,39.50608084034219,47.997228604365716,2.8913550797098107e-38,,30,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,33.83299630390379,31.675122515500405,1.0681251915394303,29.970332710253317,0.2939923741715106,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),77.4235554761143,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),72.22117168995653,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,0.3532455820616305,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,27.860648391751575,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,200.22908302924975,NA,NA,NA,NA,,30,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),791.9739206426942,19.923059607537688,39.75162129932387,55.58589634759013,1.6352665688046584e-42,,30,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,127.73428591912834,35.12824189813024,3.6362276908007516,42.06163041542717,7.485963811323882e-4,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),101.84867755426954,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),55.3792727496491,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,0.15339940127439985,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,40.692263044301555,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,206.02140023013595,NA,NA,NA,NA,,30,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),835.0975266455614,20.690949729267043,40.36052175335037,56.551988133469166,2.2081051944223094e-43,,30,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,141.88833611538416,26.91805038399555,5.271122317229393,50.957924605500395,2.77311201684877e-6,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),86.15581671582484,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),87.41562382408007,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,0.0731336198749756,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,30.488689125391872,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
ran_pars,Residual,sd__Observation,193.4264563130217,NA,NA,NA,NA,,30,25,800,100,100,80,40,0.2,200,25
fixed,NA,(Intercept),806.249242647168,27.569943555959252,29.2437755997109,33.60322196312503,1.755482596057953e-25,,40,10,800,100,100,80,40,0.2,200,10
fixed,NA,X_i,75.89365082113893,47.91771035095171,1.583832997555393,21.103590250694456,0.1281036525366187,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__(Intercept),90.48655939557294,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,cor__(Intercept).X_i,0.5133069851204246,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,subj_id,sd__X_i,54.582619097102274,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,item_id,sd__(Intercept),100.70744302926171,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
ran_pars,Residual,sd__Observation,196.58463383074408,NA,NA,NA,NA,,40,10,800,100,100,80,40,0.2,200,10
fixed,NA,(Intercept),796.7892219422645,21.794664776773146,36.55891155487801,53.23211368117314,2.167891413776691e-39,,40,15,800,100,100,80,40,0.2,200,15
fixed,NA,X_i,82.11796989119698,35.664711994161785,2.3024991735427296,31.168926408505687,0.028145296693190654,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__(Intercept),81.55077848946627,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,cor__(Intercept).X_i,-0.1275898313927356,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,subj_id,sd__X_i,38.46815718103638,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,item_id,sd__(Intercept),90.67707573930147,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
ran_pars,Residual,sd__Observation,203.96011503705054,NA,NA,NA,NA,,40,15,800,100,100,80,40,0.2,200,15
fixed,NA,(Intercept),820.8811018201616,21.74049141768768,37.758166825626915,70.65890810920936,1.393218642047546e-48,,40,20,800,100,100,80,40,0.2,200,20
fixed,NA,X_i,98.9280805753127,32.580086864648415,3.0364584657586144,40.61187293403632,0.004168067324321565,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,item_id,sd__(Intercept),96.7570920652748,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__(Intercept),92.08756074262821,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,cor__(Intercept).X_i,0.11639112432120681,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,subj_id,sd__X_i,27.4795022739005,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
ran_pars,Residual,sd__Observation,206.29153883246556,NA,NA,NA,NA,,40,20,800,100,100,80,40,0.2,200,20
fixed,NA,(Intercept),798.4193671455142,19.760228887866564,40.405370386968045,80.14770960785377,4.661712603814716e-55,,40,25,800,100,100,80,40,0.2,200,25
fixed,NA,X_i,65.22031829900226,31.029664152437185,2.1018699389912543,50.859224256356455,0.040537094516655055,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,item_id,sd__(Intercept),103.88756174915896,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__(Intercept),78.467826202529,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,cor__(Intercept).X_i,-0.6965143547567662,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
ran_pars,subj_id,sd__X_i,25.840626543936942,NA,NA,NA,NA,,40,25,800,100,100,80,40,0.2,200,25
